"country","year","value","climate_model","scenario","variable"
"CHL",2077,19.0921567547056,"hadgem","rcp8.5","temperature"
"CHL",2078,18.9204202422436,"hadgem","rcp8.5","temperature"
"CHL",2079,19.4016898015788,"hadgem","rcp8.5","temperature"
"CHL",2080,19.3901741906843,"hadgem","rcp8.5","temperature"
"CHN",2071,24.0978257399982,"hadgem","rcp8.5","temperature"
"CHN",2072,26.545215088063,"hadgem","rcp8.5","temperature"
"CHN",2073,25.1304853846241,"hadgem","rcp8.5","temperature"
"CHN",2074,25.5208385708868,"hadgem","rcp8.5","temperature"
"CHN",2075,24.8791170002987,"hadgem","rcp8.5","temperature"
"CHN",2076,25.7400262166688,"hadgem","rcp8.5","temperature"
"CHN",2077,25.1354914548179,"hadgem","rcp8.5","temperature"
"CHN",2078,26.2859877865368,"hadgem","rcp8.5","temperature"
"CHN",2079,25.5177677523606,"hadgem","rcp8.5","temperature"
"CHN",2080,25.6822812621542,"hadgem","rcp8.5","temperature"
"CMR",2071,26.8778745265204,"hadgem","rcp8.5","temperature"
"CMR",2072,27.316064654747,"hadgem","rcp8.5","temperature"
"CMR",2073,27.4770810587297,"hadgem","rcp8.5","temperature"
"CMR",2074,27.5454574700979,"hadgem","rcp8.5","temperature"
"CMR",2075,27.2911318218912,"hadgem","rcp8.5","temperature"
"CMR",2076,27.5233019083074,"hadgem","rcp8.5","temperature"
"CMR",2077,27.3751330367717,"hadgem","rcp8.5","temperature"
"CMR",2078,27.7534681976146,"hadgem","rcp8.5","temperature"
"CMR",2079,27.3898880894737,"hadgem","rcp8.5","temperature"
"CMR",2080,28.0928050040112,"hadgem","rcp8.5","temperature"
"COL",2071,27.5955257840008,"hadgem","rcp8.5","temperature"
"COL",2072,27.8456162685686,"hadgem","rcp8.5","temperature"
"COL",2073,28.1719085661371,"hadgem","rcp8.5","temperature"
"COL",2074,27.9022267117356,"hadgem","rcp8.5","temperature"
"COL",2075,27.9902046241231,"hadgem","rcp8.5","temperature"
"COL",2076,28.2643822622933,"hadgem","rcp8.5","temperature"
"COL",2077,28.374122345087,"hadgem","rcp8.5","temperature"
"COL",2078,28.5018233136915,"hadgem","rcp8.5","temperature"
"COL",2079,28.5633627187587,"hadgem","rcp8.5","temperature"
"COL",2080,28.8853332243378,"hadgem","rcp8.5","temperature"
"CRI",2071,29.7577916380612,"hadgem","rcp8.5","temperature"
"CRI",2072,30.1868367820359,"hadgem","rcp8.5","temperature"
"CRI",2073,30.421838777231,"hadgem","rcp8.5","temperature"
"CRI",2074,30.0826075701262,"hadgem","rcp8.5","temperature"
"CRI",2075,30.8944282551782,"hadgem","rcp8.5","temperature"
"CRI",2076,30.7803513116247,"hadgem","rcp8.5","temperature"
"CRI",2077,31.0620838865905,"hadgem","rcp8.5","temperature"
"CRI",2078,31.2568798989933,"hadgem","rcp8.5","temperature"
"CRI",2079,31.3755012503096,"hadgem","rcp8.5","temperature"
"CRI",2080,31.3215257380896,"hadgem","rcp8.5","temperature"
"DOM",2071,28.3341301872395,"hadgem","rcp8.5","temperature"
"DOM",2072,28.5399472134188,"hadgem","rcp8.5","temperature"
"DOM",2073,28.3040530239232,"hadgem","rcp8.5","temperature"
"DOM",2074,28.5892507852055,"hadgem","rcp8.5","temperature"
"DOM",2075,28.6014426110312,"hadgem","rcp8.5","temperature"
"DOM",2076,28.8300654464401,"hadgem","rcp8.5","temperature"
"DOM",2077,28.8706602110528,"hadgem","rcp8.5","temperature"
"DOM",2078,28.9056971528568,"hadgem","rcp8.5","temperature"
"DOM",2079,29.2642298973165,"hadgem","rcp8.5","temperature"
"DOM",2080,29.1521743867546,"hadgem","rcp8.5","temperature"
"EGY",2071,32.7055346614644,"hadgem","rcp8.5","temperature"
"EGY",2072,32.2721504230292,"hadgem","rcp8.5","temperature"
"EGY",2073,31.6507814600224,"hadgem","rcp8.5","temperature"
"EGY",2074,32.1328226647084,"hadgem","rcp8.5","temperature"
"EGY",2075,31.8145525818386,"hadgem","rcp8.5","temperature"
"EGY",2076,32.026310858432,"hadgem","rcp8.5","temperature"
"EGY",2077,31.4948095072008,"hadgem","rcp8.5","temperature"
"EGY",2078,32.132027932589,"hadgem","rcp8.5","temperature"
"EGY",2079,32.6011130556825,"hadgem","rcp8.5","temperature"
"EGY",2080,33.3883355978486,"hadgem","rcp8.5","temperature"
"GHA",2071,30.432687973993,"hadgem","rcp8.5","temperature"
"GHA",2072,30.7492888141241,"hadgem","rcp8.5","temperature"
"GHA",2073,31.1354661518044,"hadgem","rcp8.5","temperature"
"GHA",2074,31.6527711600824,"hadgem","rcp8.5","temperature"
"GHA",2075,30.5868861574656,"hadgem","rcp8.5","temperature"
"GHA",2076,31.406892597859,"hadgem","rcp8.5","temperature"
"GHA",2077,31.5262883374829,"hadgem","rcp8.5","temperature"
"GHA",2078,31.2206732737798,"hadgem","rcp8.5","temperature"
"GHA",2079,31.0507065504503,"hadgem","rcp8.5","temperature"
"GHA",2080,31.869627575669,"hadgem","rcp8.5","temperature"
"GTM",2071,27.0447890659985,"hadgem","rcp8.5","temperature"
"GTM",2072,26.8610487004526,"hadgem","rcp8.5","temperature"
"GTM",2073,27.3979614570912,"hadgem","rcp8.5","temperature"
"GTM",2074,27.0873286946967,"hadgem","rcp8.5","temperature"
"GTM",2075,27.0917505013326,"hadgem","rcp8.5","temperature"
"GTM",2076,27.4573769823493,"hadgem","rcp8.5","temperature"
"GTM",2077,27.86456436316,"hadgem","rcp8.5","temperature"
"GTM",2078,27.9203850054759,"hadgem","rcp8.5","temperature"
"GTM",2079,27.7781313861124,"hadgem","rcp8.5","temperature"
"GTM",2080,27.7610576594964,"hadgem","rcp8.5","temperature"
"KEN",2071,26.938971740224,"hadgem","rcp8.5","temperature"
"KEN",2072,27.7251729755247,"hadgem","rcp8.5","temperature"
"KEN",2073,27.615098913712,"hadgem","rcp8.5","temperature"
"KEN",2074,27.43931632705,"hadgem","rcp8.5","temperature"
"KEN",2075,27.5443467896017,"hadgem","rcp8.5","temperature"
"KEN",2076,27.9367127729588,"hadgem","rcp8.5","temperature"
"KEN",2077,27.2905491256579,"hadgem","rcp8.5","temperature"
"KEN",2078,27.9486384036138,"hadgem","rcp8.5","temperature"
"KEN",2079,27.9991409232383,"hadgem","rcp8.5","temperature"
"KEN",2080,28.3249558088932,"hadgem","rcp8.5","temperature"
"MAR",2071,22.4247704059059,"hadgem","rcp8.5","temperature"
"MAR",2072,20.8940373291527,"hadgem","rcp8.5","temperature"
"MAR",2073,21.3549698577266,"hadgem","rcp8.5","temperature"
"MAR",2074,21.3264704310672,"hadgem","rcp8.5","temperature"
"MAR",2075,21.6182192145614,"hadgem","rcp8.5","temperature"
"MAR",2076,21.341837188014,"hadgem","rcp8.5","temperature"
"MAR",2077,23.1046085903997,"hadgem","rcp8.5","temperature"
"MAR",2078,22.4096777822294,"hadgem","rcp8.5","temperature"
"MAR",2079,22.8921321295031,"hadgem","rcp8.5","temperature"
"MAR",2080,22.787720802522,"hadgem","rcp8.5","temperature"
"MEX",2071,25.415387758696,"hadgem","rcp8.5","temperature"
"MEX",2072,25.4186225703415,"hadgem","rcp8.5","temperature"
"MEX",2073,25.5007557980607,"hadgem","rcp8.5","temperature"
"MEX",2074,25.5076914032786,"hadgem","rcp8.5","temperature"
"MEX",2075,25.9925164824426,"hadgem","rcp8.5","temperature"
"MEX",2076,26.2037580728963,"hadgem","rcp8.5","temperature"
"MEX",2077,26.2204855439792,"hadgem","rcp8.5","temperature"
"MEX",2078,26.3913232942073,"hadgem","rcp8.5","temperature"
"MEX",2079,26.4559691910349,"hadgem","rcp8.5","temperature"
"MEX",2080,26.2751777967594,"hadgem","rcp8.5","temperature"
"MOZ",2071,27.6594209173962,"hadgem","rcp8.5","temperature"
"MOZ",2072,28.6696003985873,"hadgem","rcp8.5","temperature"
"MOZ",2073,30.1454944232556,"hadgem","rcp8.5","temperature"
"MOZ",2074,29.2044939373183,"hadgem","rcp8.5","temperature"
"MOZ",2075,27.3177812192282,"hadgem","rcp8.5","temperature"
"MOZ",2076,28.6010578349625,"hadgem","rcp8.5","temperature"
"MOZ",2077,29.3937432788466,"hadgem","rcp8.5","temperature"
"MOZ",2078,28.9499350416378,"hadgem","rcp8.5","temperature"
"MOZ",2079,29.8800767885643,"hadgem","rcp8.5","temperature"
"MOZ",2080,30.424068497947,"hadgem","rcp8.5","temperature"
"NIC",2071,28.3044756113006,"hadgem","rcp8.5","temperature"
"NIC",2072,28.6020918597176,"hadgem","rcp8.5","temperature"
"NIC",2073,27.8461636277427,"hadgem","rcp8.5","temperature"
"NIC",2074,28.230510731892,"hadgem","rcp8.5","temperature"
"NIC",2075,29.2508986892416,"hadgem","rcp8.5","temperature"
"NIC",2076,28.963408812871,"hadgem","rcp8.5","temperature"
"NIC",2077,29.0971321477763,"hadgem","rcp8.5","temperature"
"NIC",2078,29.3564092041482,"hadgem","rcp8.5","temperature"
"NIC",2079,29.4409473532455,"hadgem","rcp8.5","temperature"
"NIC",2080,29.2369841421585,"hadgem","rcp8.5","temperature"
"PAN",2071,28.40322230407,"hadgem","rcp8.5","temperature"
"PAN",2072,29.2143485486787,"hadgem","rcp8.5","temperature"
"PAN",2073,29.3538000533337,"hadgem","rcp8.5","temperature"
"PAN",2074,29.2330526482056,"hadgem","rcp8.5","temperature"
"PAN",2075,29.5428626725843,"hadgem","rcp8.5","temperature"
"PAN",2076,29.7121646265945,"hadgem","rcp8.5","temperature"
"PAN",2077,29.8891268779507,"hadgem","rcp8.5","temperature"
"PAN",2078,30.4172492622977,"hadgem","rcp8.5","temperature"
"PAN",2079,30.2976437198899,"hadgem","rcp8.5","temperature"
"PAN",2080,30.288040820697,"hadgem","rcp8.5","temperature"
"PER",2071,18.6032871791294,"hadgem","rcp8.5","temperature"
"PER",2072,18.7523873465402,"hadgem","rcp8.5","temperature"
"PER",2073,19.0479631696429,"hadgem","rcp8.5","temperature"
"PER",2074,18.9303571428572,"hadgem","rcp8.5","temperature"
"PER",2075,18.1595267159598,"hadgem","rcp8.5","temperature"
"PER",2076,19.4423810686384,"hadgem","rcp8.5","temperature"
"PER",2077,18.9923427036831,"hadgem","rcp8.5","temperature"
"PER",2078,19.3111336844308,"hadgem","rcp8.5","temperature"
"PER",2079,19.3936619349889,"hadgem","rcp8.5","temperature"
"PER",2080,19.5005911690848,"hadgem","rcp8.5","temperature"
"PHL",2071,28.7620514035044,"hadgem","rcp8.5","temperature"
"PHL",2072,29.2691604969874,"hadgem","rcp8.5","temperature"
"PHL",2073,29.0090142675857,"hadgem","rcp8.5","temperature"
"PHL",2074,28.8591554921754,"hadgem","rcp8.5","temperature"
"PHL",2075,28.7648232681346,"hadgem","rcp8.5","temperature"
"PHL",2076,28.9574527426277,"hadgem","rcp8.5","temperature"
"PHL",2077,29.0374584188543,"hadgem","rcp8.5","temperature"
"PHL",2078,29.2975015362809,"hadgem","rcp8.5","temperature"
"PHL",2079,29.406421496723,"hadgem","rcp8.5","temperature"
"PHL",2080,29.4370715390817,"hadgem","rcp8.5","temperature"
"RWA",2071,23.72794302585,"hadgem","rcp8.5","temperature"
"RWA",2072,24.3442897815243,"hadgem","rcp8.5","temperature"
"RWA",2073,24.1442037315015,"hadgem","rcp8.5","temperature"
"RWA",2074,24.111101771541,"hadgem","rcp8.5","temperature"
"RWA",2075,23.9394266063917,"hadgem","rcp8.5","temperature"
"RWA",2076,24.2421121119889,"hadgem","rcp8.5","temperature"
"RWA",2077,23.9207432380134,"hadgem","rcp8.5","temperature"
"RWA",2078,24.2635456179302,"hadgem","rcp8.5","temperature"
"RWA",2079,24.8821291111667,"hadgem","rcp8.5","temperature"
"RWA",2080,24.5657082247071,"hadgem","rcp8.5","temperature"
"SLV",2071,29.265684890859,"hadgem","rcp8.5","temperature"
"SLV",2072,29.1943292471568,"hadgem","rcp8.5","temperature"
"SLV",2073,29.3341644750478,"hadgem","rcp8.5","temperature"
"SLV",2074,29.0322496268793,"hadgem","rcp8.5","temperature"
"SLV",2075,29.2935084040319,"hadgem","rcp8.5","temperature"
"SLV",2076,29.6068110030241,"hadgem","rcp8.5","temperature"
"SLV",2077,29.8754817956194,"hadgem","rcp8.5","temperature"
"SLV",2078,29.9045160972305,"hadgem","rcp8.5","temperature"
"SLV",2079,29.8854348204673,"hadgem","rcp8.5","temperature"
"SLV",2080,29.8880607284819,"hadgem","rcp8.5","temperature"
"TCD",2071,32.0317782591126,"hadgem","rcp8.5","temperature"
"TCD",2072,32.4544054888677,"hadgem","rcp8.5","temperature"
"TCD",2073,32.6969859484378,"hadgem","rcp8.5","temperature"
"TCD",2074,32.5070505733494,"hadgem","rcp8.5","temperature"
"TCD",2075,33.9955125891195,"hadgem","rcp8.5","temperature"
"TCD",2076,31.8929263380699,"hadgem","rcp8.5","temperature"
"TCD",2077,32.5266356178464,"hadgem","rcp8.5","temperature"
"TCD",2078,33.4862626467931,"hadgem","rcp8.5","temperature"
"TCD",2079,33.0180560186215,"hadgem","rcp8.5","temperature"
"TCD",2080,33.2643423146105,"hadgem","rcp8.5","temperature"
"THA",2071,33.9964285846884,"hadgem","rcp8.5","temperature"
"THA",2072,33.9023977946705,"hadgem","rcp8.5","temperature"
"THA",2073,34.4632403288442,"hadgem","rcp8.5","temperature"
"THA",2074,32.9495266196183,"hadgem","rcp8.5","temperature"
"THA",2075,32.2173572965733,"hadgem","rcp8.5","temperature"
"THA",2076,33.4368482810039,"hadgem","rcp8.5","temperature"
"THA",2077,35.0950276900719,"hadgem","rcp8.5","temperature"
"THA",2078,34.8953727040431,"hadgem","rcp8.5","temperature"
"THA",2079,34.8951775233248,"hadgem","rcp8.5","temperature"
"THA",2080,35.0329454627674,"hadgem","rcp8.5","temperature"
"BDI",2081,25.2594178826281,"hadgem","rcp8.5","temperature"
"BDI",2082,25.0586403823316,"hadgem","rcp8.5","temperature"
"BDI",2083,25.0629338898186,"hadgem","rcp8.5","temperature"
"BDI",2084,25.3172857236733,"hadgem","rcp8.5","temperature"
"BDI",2085,25.8755969128869,"hadgem","rcp8.5","temperature"
"BDI",2086,26.5047298034542,"hadgem","rcp8.5","temperature"
"BDI",2087,25.6313995621534,"hadgem","rcp8.5","temperature"
"BDI",2088,26.4997991538331,"hadgem","rcp8.5","temperature"
"BDI",2089,26.2128574466236,"hadgem","rcp8.5","temperature"
"BDI",2090,25.6970616888464,"hadgem","rcp8.5","temperature"
"BOL",2081,28.8881499442238,"hadgem","rcp8.5","temperature"
"BOL",2082,27.7937344266588,"hadgem","rcp8.5","temperature"
"BOL",2083,27.381132622284,"hadgem","rcp8.5","temperature"
"BOL",2084,28.1629083205312,"hadgem","rcp8.5","temperature"
"BOL",2085,28.7007908780428,"hadgem","rcp8.5","temperature"
"BOL",2086,28.3665633732118,"hadgem","rcp8.5","temperature"
"BOL",2087,28.2077562648967,"hadgem","rcp8.5","temperature"
"BOL",2088,28.9866449614164,"hadgem","rcp8.5","temperature"
"BOL",2089,28.3484504059855,"hadgem","rcp8.5","temperature"
"BOL",2090,28.3943748154719,"hadgem","rcp8.5","temperature"
"CAF",2081,31.7215281498538,"hadgem","rcp8.5","temperature"
"CAF",2082,31.5159418395472,"hadgem","rcp8.5","temperature"
"CAF",2083,31.1475962035424,"hadgem","rcp8.5","temperature"
"CAF",2084,31.5591910012666,"hadgem","rcp8.5","temperature"
"CAF",2085,31.7172866491484,"hadgem","rcp8.5","temperature"
"CAF",2086,32.0587668957081,"hadgem","rcp8.5","temperature"
"CAF",2087,31.9866743917843,"hadgem","rcp8.5","temperature"
"CAF",2088,32.0643955244806,"hadgem","rcp8.5","temperature"
"CAF",2089,32.0641248411762,"hadgem","rcp8.5","temperature"
"CAF",2090,31.4771183388407,"hadgem","rcp8.5","temperature"
"CHL",2081,18.5769943340581,"hadgem","rcp8.5","temperature"
"CHL",2082,18.9177813493484,"hadgem","rcp8.5","temperature"
"CHL",2083,18.7691536326813,"hadgem","rcp8.5","temperature"
"CHL",2084,19.2773859669742,"hadgem","rcp8.5","temperature"
"CHL",2085,19.3711526275271,"hadgem","rcp8.5","temperature"
"CHL",2086,19.4289023742057,"hadgem","rcp8.5","temperature"
"CHL",2087,19.7061241571984,"hadgem","rcp8.5","temperature"
"CHL",2088,19.6068039430043,"hadgem","rcp8.5","temperature"
"CHL",2089,18.9969539510228,"hadgem","rcp8.5","temperature"
"CHL",2090,19.8899553407304,"hadgem","rcp8.5","temperature"
"CHN",2081,27.13101084886,"hadgem","rcp8.5","temperature"
"CHN",2082,26.1280833551106,"hadgem","rcp8.5","temperature"
"CHN",2083,26.1100187657908,"hadgem","rcp8.5","temperature"
"CHN",2084,27.0429188377796,"hadgem","rcp8.5","temperature"
"CHN",2085,26.9477170525864,"hadgem","rcp8.5","temperature"
"CHN",2086,27.7046799450382,"hadgem","rcp8.5","temperature"
"CHN",2087,27.4846112282098,"hadgem","rcp8.5","temperature"
"CHN",2088,26.9707445516711,"hadgem","rcp8.5","temperature"
"CHN",2089,27.192591321688,"hadgem","rcp8.5","temperature"
"CHN",2090,26.3458984812158,"hadgem","rcp8.5","temperature"
"CMR",2081,28.2245945711902,"hadgem","rcp8.5","temperature"
"CMR",2082,28.1617469368852,"hadgem","rcp8.5","temperature"
"CMR",2083,27.6348597159807,"hadgem","rcp8.5","temperature"
"CMR",2084,27.8139911453416,"hadgem","rcp8.5","temperature"
"CMR",2085,28.3310961720854,"hadgem","rcp8.5","temperature"
"CMR",2086,28.3342051590061,"hadgem","rcp8.5","temperature"
"CMR",2087,28.2924096191816,"hadgem","rcp8.5","temperature"
"CMR",2088,28.4676763747759,"hadgem","rcp8.5","temperature"
"CMR",2089,28.3488271300667,"hadgem","rcp8.5","temperature"
"CMR",2090,28.1108328866285,"hadgem","rcp8.5","temperature"
"COL",2081,29.2117340462963,"hadgem","rcp8.5","temperature"
"COL",2082,28.4135767095285,"hadgem","rcp8.5","temperature"
"COL",2083,28.1692207058064,"hadgem","rcp8.5","temperature"
"COL",2084,28.2948881969755,"hadgem","rcp8.5","temperature"
"COL",2085,29.0653397604011,"hadgem","rcp8.5","temperature"
"COL",2086,29.2447408322987,"hadgem","rcp8.5","temperature"
"COL",2087,29.0856976397954,"hadgem","rcp8.5","temperature"
"COL",2088,29.2422958718248,"hadgem","rcp8.5","temperature"
"COL",2089,29.3632392849705,"hadgem","rcp8.5","temperature"
"COL",2090,28.9566327663594,"hadgem","rcp8.5","temperature"
"CRI",2081,31.3953473849373,"hadgem","rcp8.5","temperature"
"CRI",2082,31.0560001476243,"hadgem","rcp8.5","temperature"
"CRI",2083,30.4204050330578,"hadgem","rcp8.5","temperature"
"CRI",2084,30.8809018918829,"hadgem","rcp8.5","temperature"
"CRI",2085,31.540636746753,"hadgem","rcp8.5","temperature"
"CRI",2086,31.2400083769185,"hadgem","rcp8.5","temperature"
"CRI",2087,31.8616189782193,"hadgem","rcp8.5","temperature"
"CRI",2088,31.8299689304524,"hadgem","rcp8.5","temperature"
"CRI",2089,31.5872554588637,"hadgem","rcp8.5","temperature"
"CRI",2090,31.5609369529868,"hadgem","rcp8.5","temperature"
"DOM",2081,29.0315278925002,"hadgem","rcp8.5","temperature"
"DOM",2082,28.6996546628885,"hadgem","rcp8.5","temperature"
"DOM",2083,29.4020892268047,"hadgem","rcp8.5","temperature"
"DOM",2084,28.6306043357588,"hadgem","rcp8.5","temperature"
"DOM",2085,29.2704519676045,"hadgem","rcp8.5","temperature"
"DOM",2086,29.199967318587,"hadgem","rcp8.5","temperature"
"DOM",2087,29.3081000931561,"hadgem","rcp8.5","temperature"
"DOM",2088,29.127405651845,"hadgem","rcp8.5","temperature"
"DOM",2089,29.2341985154898,"hadgem","rcp8.5","temperature"
"DOM",2090,28.824150516186,"hadgem","rcp8.5","temperature"
"EGY",2081,32.93948401889,"hadgem","rcp8.5","temperature"
"EGY",2082,33.1563762329139,"hadgem","rcp8.5","temperature"
"EGY",2083,32.8737974889204,"hadgem","rcp8.5","temperature"
"EGY",2084,32.8326271206589,"hadgem","rcp8.5","temperature"
"EGY",2085,32.9397886599612,"hadgem","rcp8.5","temperature"
"EGY",2086,33.7195929787765,"hadgem","rcp8.5","temperature"
"EGY",2087,32.9727057009977,"hadgem","rcp8.5","temperature"
"EGY",2088,33.2845860935689,"hadgem","rcp8.5","temperature"
"EGY",2089,33.5853069354774,"hadgem","rcp8.5","temperature"
"EGY",2090,33.3883317168891,"hadgem","rcp8.5","temperature"
"GHA",2081,32.0099664136861,"hadgem","rcp8.5","temperature"
"GHA",2082,31.6568229987088,"hadgem","rcp8.5","temperature"
"GHA",2083,31.1984085734187,"hadgem","rcp8.5","temperature"
"GHA",2084,31.6160365433766,"hadgem","rcp8.5","temperature"
"GHA",2085,32.1668685619027,"hadgem","rcp8.5","temperature"
"GHA",2086,32.8191208265827,"hadgem","rcp8.5","temperature"
"GHA",2087,32.2154419964176,"hadgem","rcp8.5","temperature"
"GHA",2088,32.1377260967299,"hadgem","rcp8.5","temperature"
"GHA",2089,32.4331105951434,"hadgem","rcp8.5","temperature"
"GHA",2090,32.0770453009965,"hadgem","rcp8.5","temperature"
"GTM",2081,28.3348194178156,"hadgem","rcp8.5","temperature"
"GTM",2082,28.0103234413069,"hadgem","rcp8.5","temperature"
"GTM",2083,27.2322567967677,"hadgem","rcp8.5","temperature"
"GTM",2084,27.1241615464267,"hadgem","rcp8.5","temperature"
"GTM",2085,28.1107404757125,"hadgem","rcp8.5","temperature"
"GTM",2086,28.1489066696026,"hadgem","rcp8.5","temperature"
"GTM",2087,28.6578458253066,"hadgem","rcp8.5","temperature"
"GTM",2088,29.4090543186863,"hadgem","rcp8.5","temperature"
"GTM",2089,28.7545995746953,"hadgem","rcp8.5","temperature"
"GTM",2090,29.0670730240922,"hadgem","rcp8.5","temperature"
"KEN",2081,28.3780660042195,"hadgem","rcp8.5","temperature"
"KEN",2082,27.6684216876511,"hadgem","rcp8.5","temperature"
"KEN",2083,27.5689593768144,"hadgem","rcp8.5","temperature"
"KEN",2084,27.4910556649095,"hadgem","rcp8.5","temperature"
"KEN",2085,28.2875198403667,"hadgem","rcp8.5","temperature"
"KEN",2086,28.7043827562111,"hadgem","rcp8.5","temperature"
"KEN",2087,28.9183565094857,"hadgem","rcp8.5","temperature"
"KEN",2088,28.739571270922,"hadgem","rcp8.5","temperature"
"KEN",2089,28.8331550008298,"hadgem","rcp8.5","temperature"
"KEN",2090,28.4676615893502,"hadgem","rcp8.5","temperature"
"MAR",2081,22.3484074350093,"hadgem","rcp8.5","temperature"
"MAR",2082,22.457820489668,"hadgem","rcp8.5","temperature"
"MAR",2083,22.7580991789325,"hadgem","rcp8.5","temperature"
"MAR",2084,21.1416402074551,"hadgem","rcp8.5","temperature"
"MAR",2085,21.4760709994629,"hadgem","rcp8.5","temperature"
