"V1","country","year","value","crop_model","climate_model","scenario","co2","irrigation"
732015,"THA",2009,2.79569395944952,"pdssat","miroc","rcp2.6","no","no"
732016,"THA",2010,2.48431056747488,"pdssat","miroc","rcp2.6","no","no"
732217,"BDI",2011,3.08462352644141,"pdssat","miroc","rcp2.6","no","no"
732218,"BDI",2012,3.46283802450907,"pdssat","miroc","rcp2.6","no","no"
732219,"BDI",2013,3.44481431470954,"pdssat","miroc","rcp2.6","no","no"
732220,"BDI",2014,3.90797113082879,"pdssat","miroc","rcp2.6","no","no"
732221,"BDI",2015,3.61337862358546,"pdssat","miroc","rcp2.6","no","no"
732222,"BDI",2016,3.53831301112526,"pdssat","miroc","rcp2.6","no","no"
732223,"BDI",2017,3.03960365849858,"pdssat","miroc","rcp2.6","no","no"
732224,"BDI",2018,2.9767801420772,"pdssat","miroc","rcp2.6","no","no"
732225,"BDI",2019,3.0354102436879,"pdssat","miroc","rcp2.6","no","no"
732226,"BDI",2020,3.45961384201153,"pdssat","miroc","rcp2.6","no","no"
732317,"BOL",2011,4.39964813006771,"pdssat","miroc","rcp2.6","no","no"
732318,"BOL",2012,3.0918727639229,"pdssat","miroc","rcp2.6","no","no"
732319,"BOL",2013,3.83089865048274,"pdssat","miroc","rcp2.6","no","no"
732320,"BOL",2014,3.25483335430177,"pdssat","miroc","rcp2.6","no","no"
732321,"BOL",2015,3.04800445292204,"pdssat","miroc","rcp2.6","no","no"
732322,"BOL",2016,3.24744417343094,"pdssat","miroc","rcp2.6","no","no"
732323,"BOL",2017,2.72310462992537,"pdssat","miroc","rcp2.6","no","no"
732324,"BOL",2018,3.03242833270741,"pdssat","miroc","rcp2.6","no","no"
732325,"BOL",2019,3.22487641571535,"pdssat","miroc","rcp2.6","no","no"
732326,"BOL",2020,3.83776463399948,"pdssat","miroc","rcp2.6","no","no"
732367,"CAF",2011,1.86640393990964,"pdssat","miroc","rcp2.6","no","no"
732368,"CAF",2012,2.05149551828701,"pdssat","miroc","rcp2.6","no","no"
732369,"CAF",2013,2.24366367971431,"pdssat","miroc","rcp2.6","no","no"
732370,"CAF",2014,2.12640793601927,"pdssat","miroc","rcp2.6","no","no"
732371,"CAF",2015,2.32325689350687,"pdssat","miroc","rcp2.6","no","no"
732372,"CAF",2016,2.43169507929132,"pdssat","miroc","rcp2.6","no","no"
732373,"CAF",2017,2.07299857040167,"pdssat","miroc","rcp2.6","no","no"
732374,"CAF",2018,2.14095770818401,"pdssat","miroc","rcp2.6","no","no"
732375,"CAF",2019,1.9818579033783,"pdssat","miroc","rcp2.6","no","no"
732376,"CAF",2020,2.43828153593542,"pdssat","miroc","rcp2.6","no","no"
732397,"CHL",2011,1.64459916969282,"pdssat","miroc","rcp2.6","no","no"
732398,"CHL",2012,1.7471058238383,"pdssat","miroc","rcp2.6","no","no"
732399,"CHL",2013,1.27983375737168,"pdssat","miroc","rcp2.6","no","no"
732400,"CHL",2014,1.47797288275354,"pdssat","miroc","rcp2.6","no","no"
732401,"CHL",2015,1.63740504804226,"pdssat","miroc","rcp2.6","no","no"
732402,"CHL",2016,1.63593708494752,"pdssat","miroc","rcp2.6","no","no"
732403,"CHL",2017,1.58311989874989,"pdssat","miroc","rcp2.6","no","no"
732404,"CHL",2018,1.31981139642816,"pdssat","miroc","rcp2.6","no","no"
732405,"CHL",2019,1.54090467067287,"pdssat","miroc","rcp2.6","no","no"
732406,"CHL",2020,1.85783423251339,"pdssat","miroc","rcp2.6","no","no"
732407,"CHN",2011,4.33419023624827,"pdssat","miroc","rcp2.6","no","no"
732408,"CHN",2012,4.99251849258984,"pdssat","miroc","rcp2.6","no","no"
732409,"CHN",2013,3.90351008572936,"pdssat","miroc","rcp2.6","no","no"
732410,"CHN",2014,4.48194867964088,"pdssat","miroc","rcp2.6","no","no"
732411,"CHN",2015,5.24753073913484,"pdssat","miroc","rcp2.6","no","no"
732412,"CHN",2016,4.3711657223312,"pdssat","miroc","rcp2.6","no","no"
732413,"CHN",2017,3.5881199025281,"pdssat","miroc","rcp2.6","no","no"
732414,"CHN",2018,5.37164586675796,"pdssat","miroc","rcp2.6","no","no"
732415,"CHN",2019,3.13669245962741,"pdssat","miroc","rcp2.6","no","no"
732416,"CHN",2020,4.33349783397775,"pdssat","miroc","rcp2.6","no","no"
732427,"CMR",2011,1.93351793434689,"pdssat","miroc","rcp2.6","no","no"
732428,"CMR",2012,1.970199867622,"pdssat","miroc","rcp2.6","no","no"
732429,"CMR",2013,1.98603157395648,"pdssat","miroc","rcp2.6","no","no"
732430,"CMR",2014,2.03748433240921,"pdssat","miroc","rcp2.6","no","no"
732431,"CMR",2015,1.90967650883569,"pdssat","miroc","rcp2.6","no","no"
732432,"CMR",2016,2.02798008449003,"pdssat","miroc","rcp2.6","no","no"
732433,"CMR",2017,1.94987893000156,"pdssat","miroc","rcp2.6","no","no"
732434,"CMR",2018,1.99052406168242,"pdssat","miroc","rcp2.6","no","no"
732435,"CMR",2019,2.01349491744658,"pdssat","miroc","rcp2.6","no","no"
732436,"CMR",2020,2.13989793886287,"pdssat","miroc","rcp2.6","no","no"
732457,"COL",2011,5.40994406596797,"pdssat","miroc","rcp2.6","no","no"
732458,"COL",2012,5.61048760504601,"pdssat","miroc","rcp2.6","no","no"
732459,"COL",2013,5.7925671351412,"pdssat","miroc","rcp2.6","no","no"
732460,"COL",2014,4.7058383752084,"pdssat","miroc","rcp2.6","no","no"
732461,"COL",2015,6.09805999475202,"pdssat","miroc","rcp2.6","no","no"
732462,"COL",2016,5.84623767846387,"pdssat","miroc","rcp2.6","no","no"
732463,"COL",2017,5.64168115787871,"pdssat","miroc","rcp2.6","no","no"
732464,"COL",2018,5.47251940861675,"pdssat","miroc","rcp2.6","no","no"
732465,"COL",2019,5.46743662105522,"pdssat","miroc","rcp2.6","no","no"
732466,"COL",2020,4.92251047150252,"pdssat","miroc","rcp2.6","no","no"
732477,"CRI",2011,3.3458962218762,"pdssat","miroc","rcp2.6","no","no"
732478,"CRI",2012,5.55693495113921,"pdssat","miroc","rcp2.6","no","no"
732479,"CRI",2013,4.54047817587802,"pdssat","miroc","rcp2.6","no","no"
732480,"CRI",2014,6.35405364276364,"pdssat","miroc","rcp2.6","no","no"
732481,"CRI",2015,3.52776460452365,"pdssat","miroc","rcp2.6","no","no"
732482,"CRI",2016,5.15294097602824,"pdssat","miroc","rcp2.6","no","no"
732483,"CRI",2017,5.81914037722624,"pdssat","miroc","rcp2.6","no","no"
732484,"CRI",2018,5.10108196692201,"pdssat","miroc","rcp2.6","no","no"
732485,"CRI",2019,5.19642261847842,"pdssat","miroc","rcp2.6","no","no"
732486,"CRI",2020,4.61407903289948,"pdssat","miroc","rcp2.6","no","no"
732547,"DOM",2011,5.79341737481985,"pdssat","miroc","rcp2.6","no","no"
732548,"DOM",2012,5.22761460552162,"pdssat","miroc","rcp2.6","no","no"
732549,"DOM",2013,3.17427163370222,"pdssat","miroc","rcp2.6","no","no"
732550,"DOM",2014,6.03793446221368,"pdssat","miroc","rcp2.6","no","no"
732551,"DOM",2015,4.60932340099007,"pdssat","miroc","rcp2.6","no","no"
732552,"DOM",2016,5.82836244532515,"pdssat","miroc","rcp2.6","no","no"
732553,"DOM",2017,3.30988632270106,"pdssat","miroc","rcp2.6","no","no"
732554,"DOM",2018,2.6598798947901,"pdssat","miroc","rcp2.6","no","no"
732555,"DOM",2019,3.83555130276195,"pdssat","miroc","rcp2.6","no","no"
732556,"DOM",2020,5.54785456015811,"pdssat","miroc","rcp2.6","no","no"
732577,"EGY",2011,0.0450563046840817,"pdssat","miroc","rcp2.6","no","no"
732578,"EGY",2012,0.119187215999403,"pdssat","miroc","rcp2.6","no","no"
732579,"EGY",2013,0.129736815708086,"pdssat","miroc","rcp2.6","no","no"
732580,"EGY",2014,0.117252929950206,"pdssat","miroc","rcp2.6","no","no"
732581,"EGY",2015,0.101720181512332,"pdssat","miroc","rcp2.6","no","no"
732582,"EGY",2016,0.112221267888685,"pdssat","miroc","rcp2.6","no","no"
732583,"EGY",2017,0.13124167361044,"pdssat","miroc","rcp2.6","no","no"
732584,"EGY",2018,0.155319574991964,"pdssat","miroc","rcp2.6","no","no"
732585,"EGY",2019,0.10764288820887,"pdssat","miroc","rcp2.6","no","no"
732586,"EGY",2020,0.113498138373114,"pdssat","miroc","rcp2.6","no","no"
732707,"GHA",2011,2.37604504913387,"pdssat","miroc","rcp2.6","no","no"
732708,"GHA",2012,2.47277859480725,"pdssat","miroc","rcp2.6","no","no"
732709,"GHA",2013,2.43080736168903,"pdssat","miroc","rcp2.6","no","no"
732710,"GHA",2014,2.38522609981549,"pdssat","miroc","rcp2.6","no","no"
732711,"GHA",2015,2.30791572473262,"pdssat","miroc","rcp2.6","no","no"
732712,"GHA",2016,2.29121575139436,"pdssat","miroc","rcp2.6","no","no"
732713,"GHA",2017,2.34233489995894,"pdssat","miroc","rcp2.6","no","no"
732714,"GHA",2018,2.35756787925907,"pdssat","miroc","rcp2.6","no","no"
732715,"GHA",2019,2.32986855346817,"pdssat","miroc","rcp2.6","no","no"
732716,"GHA",2020,2.03194423308628,"pdssat","miroc","rcp2.6","no","no"
732787,"GTM",2011,3.57826814385788,"pdssat","miroc","rcp2.6","no","no"
732788,"GTM",2012,7.57033554545349,"pdssat","miroc","rcp2.6","no","no"
732789,"GTM",2013,6.10943263176401,"pdssat","miroc","rcp2.6","no","no"
732790,"GTM",2014,2.1082743833611,"pdssat","miroc","rcp2.6","no","no"
732791,"GTM",2015,1.30174982405414,"pdssat","miroc","rcp2.6","no","no"
732792,"GTM",2016,6.16858847449084,"pdssat","miroc","rcp2.6","no","no"
732793,"GTM",2017,5.4246808866368,"pdssat","miroc","rcp2.6","no","no"
732794,"GTM",2018,6.52103786462553,"pdssat","miroc","rcp2.6","no","no"
732795,"GTM",2019,6.27269890584457,"pdssat","miroc","rcp2.6","no","no"
732796,"GTM",2020,6.38904652670944,"pdssat","miroc","rcp2.6","no","no"
732977,"KEN",2011,3.20565900476351,"pdssat","miroc","rcp2.6","no","no"
732978,"KEN",2012,5.06149476419046,"pdssat","miroc","rcp2.6","no","no"
732979,"KEN",2013,5.42225429749903,"pdssat","miroc","rcp2.6","no","no"
732980,"KEN",2014,3.70052105534865,"pdssat","miroc","rcp2.6","no","no"
732981,"KEN",2015,5.35827407621139,"pdssat","miroc","rcp2.6","no","no"
732982,"KEN",2016,5.14412391369988,"pdssat","miroc","rcp2.6","no","no"
732983,"KEN",2017,5.95237709014048,"pdssat","miroc","rcp2.6","no","no"
732984,"KEN",2018,4.38514283610281,"pdssat","miroc","rcp2.6","no","no"
732985,"KEN",2019,4.66859342469462,"pdssat","miroc","rcp2.6","no","no"
732986,"KEN",2020,5.68606571882157,"pdssat","miroc","rcp2.6","no","no"
733117,"MAR",2011,3.66275607344788,"pdssat","miroc","rcp2.6","no","no"
733118,"MAR",2012,5.23614078202076,"pdssat","miroc","rcp2.6","no","no"
733119,"MAR",2013,5.42931241372451,"pdssat","miroc","rcp2.6","no","no"
733120,"MAR",2014,4.79789488996457,"pdssat","miroc","rcp2.6","no","no"
733121,"MAR",2015,1.81976350501631,"pdssat","miroc","rcp2.6","no","no"
733122,"MAR",2016,3.9064697285844,"pdssat","miroc","rcp2.6","no","no"
733123,"MAR",2017,5.16652726861014,"pdssat","miroc","rcp2.6","no","no"
733124,"MAR",2018,3.32111050673855,"pdssat","miroc","rcp2.6","no","no"
733125,"MAR",2019,5.21043897396217,"pdssat","miroc","rcp2.6","no","no"
733126,"MAR",2020,3.48964422426029,"pdssat","miroc","rcp2.6","no","no"
733147,"MEX",2011,9.02928685316365,"pdssat","miroc","rcp2.6","no","no"
733148,"MEX",2012,5.23530000538782,"pdssat","miroc","rcp2.6","no","no"
733149,"MEX",2013,8.93235493733171,"pdssat","miroc","rcp2.6","no","no"
733150,"MEX",2014,8.45992907304876,"pdssat","miroc","rcp2.6","no","no"
733151,"MEX",2015,5.9524537025327,"pdssat","miroc","rcp2.6","no","no"
733152,"MEX",2016,7.76793833139381,"pdssat","miroc","rcp2.6","no","no"
733153,"MEX",2017,8.22958815912821,"pdssat","miroc","rcp2.6","no","no"
733154,"MEX",2018,5.32838441227481,"pdssat","miroc","rcp2.6","no","no"
733155,"MEX",2019,7.74642225765628,"pdssat","miroc","rcp2.6","no","no"
733156,"MEX",2020,9.40099913687155,"pdssat","miroc","rcp2.6","no","no"
733197,"MOZ",2011,1.24740664599144,"pdssat","miroc","rcp2.6","no","no"
733198,"MOZ",2012,3.88736790751071,"pdssat","miroc","rcp2.6","no","no"
733199,"MOZ",2013,3.76299187088649,"pdssat","miroc","rcp2.6","no","no"
733200,"MOZ",2014,3.78904693525652,"pdssat","miroc","rcp2.6","no","no"
733201,"MOZ",2015,3.58218144846445,"pdssat","miroc","rcp2.6","no","no"
733202,"MOZ",2016,3.1678756899518,"pdssat","miroc","rcp2.6","no","no"
733203,"MOZ",2017,1.34437707503767,"pdssat","miroc","rcp2.6","no","no"
733204,"MOZ",2018,3.81651023582103,"pdssat","miroc","rcp2.6","no","no"
733205,"MOZ",2019,3.49264665242442,"pdssat","miroc","rcp2.6","no","no"
733206,"MOZ",2020,3.91870322059504,"pdssat","miroc","rcp2.6","no","no"
733287,"NIC",2011,3.21648492535484,"pdssat","miroc","rcp2.6","no","no"
733288,"NIC",2012,5.07778069930863,"pdssat","miroc","rcp2.6","no","no"
733289,"NIC",2013,5.05071299468273,"pdssat","miroc","rcp2.6","no","no"
733290,"NIC",2014,5.23127820038933,"pdssat","miroc","rcp2.6","no","no"
733291,"NIC",2015,5.48883664452925,"pdssat","miroc","rcp2.6","no","no"
733292,"NIC",2016,4.62212807818741,"pdssat","miroc","rcp2.6","no","no"
733293,"NIC",2017,4.99359491937653,"pdssat","miroc","rcp2.6","no","no"
733294,"NIC",2018,5.15155943668243,"pdssat","miroc","rcp2.6","no","no"
733295,"NIC",2019,4.48256992235571,"pdssat","miroc","rcp2.6","no","no"
733296,"NIC",2020,4.62339364337697,"pdssat","miroc","rcp2.6","no","no"
733357,"PAN",2011,1.70402809565149,"pdssat","miroc","rcp2.6","no","no"
733358,"PAN",2012,0.447983268460259,"pdssat","miroc","rcp2.6","no","no"
733359,"PAN",2013,2.20072771932107,"pdssat","miroc","rcp2.6","no","no"
733360,"PAN",2014,3.6914674471662,"pdssat","miroc","rcp2.6","no","no"
733361,"PAN",2015,2.27503128091175,"pdssat","miroc","rcp2.6","no","no"
733362,"PAN",2016,3.38904288103026,"pdssat","miroc","rcp2.6","no","no"
733363,"PAN",2017,0.0601509518450652,"pdssat","miroc","rcp2.6","no","no"
733364,"PAN",2018,1.05060098303885,"pdssat","miroc","rcp2.6","no","no"
733365,"PAN",2019,2.41724063830609,"pdssat","miroc","rcp2.6","no","no"
733366,"PAN",2020,1.22848966782426,"pdssat","miroc","rcp2.6","no","no"
733367,"PER",2011,3.23542721712536,"pdssat","miroc","rcp2.6","no","no"
733368,"PER",2012,3.42856789336201,"pdssat","miroc","rcp2.6","no","no"
733369,"PER",2013,3.27731397722359,"pdssat","miroc","rcp2.6","no","no"
733370,"PER",2014,3.28378956247516,"pdssat","miroc","rcp2.6","no","no"
733371,"PER",2015,3.59825568430629,"pdssat","miroc","rcp2.6","no","no"
733372,"PER",2016,3.5794465141666,"pdssat","miroc","rcp2.6","no","no"
733373,"PER",2017,3.52199081665813,"pdssat","miroc","rcp2.6","no","no"
733374,"PER",2018,3.65598557634912,"pdssat","miroc","rcp2.6","no","no"
733375,"PER",2019,3.18068804020479,"pdssat","miroc","rcp2.6","no","no"
733376,"PER",2020,1.95168184599488,"pdssat","miroc","rcp2.6","no","no"
733377,"PHL",2011,3.36089567141482,"pdssat","miroc","rcp2.6","no","no"
733378,"PHL",2012,4.04798777726145,"pdssat","miroc","rcp2.6","no","no"
733379,"PHL",2013,3.73077546918268,"pdssat","miroc","rcp2.6","no","no"
733380,"PHL",2014,3.78892447565432,"pdssat","miroc","rcp2.6","no","no"
733381,"PHL",2015,3.90050497584472,"pdssat","miroc","rcp2.6","no","no"
733382,"PHL",2016,3.55436962577058,"pdssat","miroc","rcp2.6","no","no"
733383,"PHL",2017,3.72506210149085,"pdssat","miroc","rcp2.6","no","no"
733384,"PHL",2018,3.29227730610755,"pdssat","miroc","rcp2.6","no","no"
733385,"PHL",2019,3.05888382217049,"pdssat","miroc","rcp2.6","no","no"
733386,"PHL",2020,3.58549553745432,"pdssat","miroc","rcp2.6","no","no"
733487,"RWA",2011,2.85784495526432,"pdssat","miroc","rcp2.6","no","no"
733488,"RWA",2012,2.74808693150888,"pdssat","miroc","rcp2.6","no","no"
733489,"RWA",2013,3.44821677725225,"pdssat","miroc","rcp2.6","no","no"
733490,"RWA",2014,2.89166323339888,"pdssat","miroc","rcp2.6","no","no"
733491,"RWA",2015,3.27522814755318,"pdssat","miroc","rcp2.6","no","no"
733492,"RWA",2016,2.36895692141894,"pdssat","miroc","rcp2.6","no","no"
733493,"RWA",2017,2.73374934507186,"pdssat","miroc","rcp2.6","no","no"
733494,"RWA",2018,2.72037853244418,"pdssat","miroc","rcp2.6","no","no"
733495,"RWA",2019,3.12904035269798,"pdssat","miroc","rcp2.6","no","no"
733496,"RWA",2020,2.93334651932594,"pdssat","miroc","rcp2.6","no","no"
733557,"SLV",2011,5.08610972223376,"pdssat","miroc","rcp2.6","no","no"
733558,"SLV",2012,6.01566835835476,"pdssat","miroc","rcp2.6","no","no"
733559,"SLV",2013,5.58094628735419,"pdssat","miroc","rcp2.6","no","no"
733560,"SLV",2014,3.63323454324567,"pdssat","miroc","rcp2.6","no","no"
733561,"SLV",2015,4.32724734203293,"pdssat","miroc","rcp2.6","no","no"
733562,"SLV",2016,5.49113046388504,"pdssat","miroc","rcp2.6","no","no"
733563,"SLV",2017,5.17500238606126,"pdssat","miroc","rcp2.6","no","no"
733564,"SLV",2018,6.11862289181584,"pdssat","miroc","rcp2.6","no","no"
733565,"SLV",2019,4.79617430393878,"pdssat","miroc","rcp2.6","no","no"
733566,"SLV",2020,5.4943881892772,"pdssat","miroc","rcp2.6","no","no"
733637,"TCD",2011,1.40030450845133,"pdssat","miroc","rcp2.6","no","no"
733638,"TCD",2012,1.1462705823107,"pdssat","miroc","rcp2.6","no","no"
733639,"TCD",2013,1.76198869176016,"pdssat","miroc","rcp2.6","no","no"
733640,"TCD",2014,1.87619016176582,"pdssat","miroc","rcp2.6","no","no"
733641,"TCD",2015,1.45832240887893,"pdssat","miroc","rcp2.6","no","no"
733642,"TCD",2016,2.04788378955655,"pdssat","miroc","rcp2.6","no","no"
733643,"TCD",2017,1.92278897418505,"pdssat","miroc","rcp2.6","no","no"
733644,"TCD",2018,1.50331881380696,"pdssat","miroc","rcp2.6","no","no"
733645,"TCD",2019,1.09267572935603,"pdssat","miroc","rcp2.6","no","no"
733646,"TCD",2020,1.72114448923871,"pdssat","miroc","rcp2.6","no","no"
733657,"THA",2011,2.31939319660345,"pdssat","miroc","rcp2.6","no","no"
733658,"THA",2012,1.49083812972245,"pdssat","miroc","rcp2.6","no","no"
733659,"THA",2013,1.42045354020589,"pdssat","miroc","rcp2.6","no","no"
733660,"THA",2014,2.264495284537,"pdssat","miroc","rcp2.6","no","no"
733661,"THA",2015,2.24521398025871,"pdssat","miroc","rcp2.6","no","no"
733662,"THA",2016,1.74930070692155,"pdssat","miroc","rcp2.6","no","no"
733663,"THA",2017,1.37122599670154,"pdssat","miroc","rcp2.6","no","no"
733664,"THA",2018,1.52868099696749,"pdssat","miroc","rcp2.6","no","no"
733665,"THA",2019,1.57889000836837,"pdssat","miroc","rcp2.6","no","no"
733666,"THA",2020,2.08692967615723,"pdssat","miroc","rcp2.6","no","no"
733977,"BDI",2021,2.96433018221648,"pdssat","miroc","rcp2.6","no","no"
733978,"BDI",2022,3.05779623028918,"pdssat","miroc","rcp2.6","no","no"
733979,"BDI",2023,3.6922423084184,"pdssat","miroc","rcp2.6","no","no"
733980,"BDI",2024,3.24396153011399,"pdssat","miroc","rcp2.6","no","no"
733981,"BDI",2025,3.3046984128437,"pdssat","miroc","rcp2.6","no","no"
733982,"BDI",2026,3.23225083172451,"pdssat","miroc","rcp2.6","no","no"
733983,"BDI",2027,3.10655683059078,"pdssat","miroc","rcp2.6","no","no"
733984,"BDI",2028,3.36992431085801,"pdssat","miroc","rcp2.6","no","no"
733985,"BDI",2029,2.97127069037298,"pdssat","miroc","rcp2.6","no","no"
733986,"BDI",2030,3.34671801301,"pdssat","miroc","rcp2.6","no","no"
734077,"BOL",2021,2.49590606882997,"pdssat","miroc","rcp2.6","no","no"
734078,"BOL",2022,2.51239277829437,"pdssat","miroc","rcp2.6","no","no"
734079,"BOL",2023,2.35236456824791,"pdssat","miroc","rcp2.6","no","no"
734080,"BOL",2024,2.35504706685856,"pdssat","miroc","rcp2.6","no","no"
734081,"BOL",2025,2.62536701715994,"pdssat","miroc","rcp2.6","no","no"
734082,"BOL",2026,2.23323881657476,"pdssat","miroc","rcp2.6","no","no"
734083,"BOL",2027,2.77163085636646,"pdssat","miroc","rcp2.6","no","no"
734084,"BOL",2028,2.97608029508261,"pdssat","miroc","rcp2.6","no","no"
734085,"BOL",2029,2.07533369921502,"pdssat","miroc","rcp2.6","no","no"
734086,"BOL",2030,3.56529269410494,"pdssat","miroc","rcp2.6","no","no"
734127,"CAF",2021,2.60335918757294,"pdssat","miroc","rcp2.6","no","no"
734128,"CAF",2022,2.29617965191459,"pdssat","miroc","rcp2.6","no","no"
734129,"CAF",2023,2.30086902260883,"pdssat","miroc","rcp2.6","no","no"
734130,"CAF",2024,2.15057413979418,"pdssat","miroc","rcp2.6","no","no"
734131,"CAF",2025,2.20541894300783,"pdssat","miroc","rcp2.6","no","no"
734132,"CAF",2026,2.12293448305456,"pdssat","miroc","rcp2.6","no","no"
734133,"CAF",2027,2.14160148966385,"pdssat","miroc","rcp2.6","no","no"
734134,"CAF",2028,2.42601523822792,"pdssat","miroc","rcp2.6","no","no"
734135,"CAF",2029,2.39366838850877,"pdssat","miroc","rcp2.6","no","no"
734136,"CAF",2030,2.4038035710396,"pdssat","miroc","rcp2.6","no","no"
734157,"CHL",2021,1.74430517756286,"pdssat","miroc","rcp2.6","no","no"
734158,"CHL",2022,1.47919661691826,"pdssat","miroc","rcp2.6","no","no"
734159,"CHL",2023,1.63180394680127,"pdssat","miroc","rcp2.6","no","no"
734160,"CHL",2024,1.64956310967771,"pdssat","miroc","rcp2.6","no","no"
734161,"CHL",2025,2.13750158992314,"pdssat","miroc","rcp2.6","no","no"
734162,"CHL",2026,1.23908891963217,"pdssat","miroc","rcp2.6","no","no"
734163,"CHL",2027,1.93756492043223,"pdssat","miroc","rcp2.6","no","no"
734164,"CHL",2028,1.77639621822914,"pdssat","miroc","rcp2.6","no","no"
734165,"CHL",2029,1.45542305670071,"pdssat","miroc","rcp2.6","no","no"
734166,"CHL",2030,1.79613830837585,"pdssat","miroc","rcp2.6","no","no"
734167,"CHN",2021,4.68769277712324,"pdssat","miroc","rcp2.6","no","no"
734168,"CHN",2022,4.45480420076423,"pdssat","miroc","rcp2.6","no","no"
734169,"CHN",2023,3.88465769446608,"pdssat","miroc","rcp2.6","no","no"
734170,"CHN",2024,5.27643602211144,"pdssat","miroc","rcp2.6","no","no"
734171,"CHN",2025,2.63468618434992,"pdssat","miroc","rcp2.6","no","no"
734172,"CHN",2026,3.1898751877205,"pdssat","miroc","rcp2.6","no","no"
734173,"CHN",2027,4.05045452546298,"pdssat","miroc","rcp2.6","no","no"
734174,"CHN",2028,4.80248983227015,"pdssat","miroc","rcp2.6","no","no"
734175,"CHN",2029,4.21081795281183,"pdssat","miroc","rcp2.6","no","no"
734176,"CHN",2030,4.16509653841151,"pdssat","miroc","rcp2.6","no","no"
734187,"CMR",2021,2.14012439810644,"pdssat","miroc","rcp2.6","no","no"
734188,"CMR",2022,1.8972637553553,"pdssat","miroc","rcp2.6","no","no"
734189,"CMR",2023,2.15762479690778,"pdssat","miroc","rcp2.6","no","no"
734190,"CMR",2024,1.88853951012018,"pdssat","miroc","rcp2.6","no","no"
